Date,Item,Quantity,Unit Price,Total Price,Payment Method,Customer Type,Loyalty Member,Order Type,Tip Amount,Discount Applied,Discount Amount,Barista Name,Prep Time (min),Category,Sub-Category,Weather,Event Day,Gift Card Used,Mobile App Order,Month
15/04/2025,Cappuccino,1,4.25,3.81,Credit Card,New,No,Takeaway,0.26,Yes,0.7,Sam,3,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
15/04/2025,Latte,3,4.5,14.66,Credit Card,New,No,Dine-In,1.16,No,0,Jamie,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
15/04/2025,Chai Latte,3,4.75,13.77,Mobile Pay,Regular,No,Delivery,0.94,Yes,1.42,Sam,2,Drink,Hot Drink,Rainy,No,No,No,2025-04
15/04/2025,Chai Latte,1,4.75,4.58,Credit Card,New,Yes,Takeaway,1.78,Yes,1.95,Alex,3,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
15/04/2025,Cold Brew,1,5,5.21,Cash,Regular,Yes,Delivery,0.21,No,0,Jamie,6,Drink,Cold Drink,Cloudy,No,No,No,2025-04
15/04/2025,Muffin,1,2.75,2.52,Credit Card,Regular,Yes,Dine-In,1.17,Yes,1.4,Jamie,5,Food,Pastry,Cloudy,No,No,Yes,2025-04
15/04/2025,Muffin,3,2.75,9.2,Mobile Pay,New,No,Takeaway,0.95,No,0,Alex,4,Food,Pastry,Rainy,No,No,Yes,2025-04
15/04/2025,Cold Brew,1,5,6.02,Credit Card,New,No,Takeaway,1.02,No,0,Sam,3,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
15/04/2025,Mocha,1,4.75,5.94,Mobile Pay,New,Yes,Takeaway,1.19,No,0,Alex,4,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
15/04/2025,Latte,3,4.5,14.42,Mobile Pay,New,No,Delivery,0.92,No,0,Jamie,3,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
15/04/2025,Croissant,2,3,4.44,Credit Card,New,No,Dine-In,0.1,Yes,1.66,Sam,2,Food,Pastry,Cloudy,No,Yes,No,2025-04
16/04/2025,Latte,2,4.5,9.96,Mobile Pay,New,No,Dine-In,0.96,No,0,Sam,4,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
16/04/2025,Iced Latte,1,5,6.04,Mobile Pay,New,No,Delivery,1.04,No,0,Alex,6,Drink,Cold Drink,Rainy,No,No,Yes,2025-04
16/04/2025,Croissant,2,3,6.16,Credit Card,Regular,Yes,Delivery,1.66,Yes,1.5,Sam,2,Food,Pastry,Sunny,No,Yes,Yes,2025-04
16/04/2025,Espresso,1,3,2.35,Cash,Regular,Yes,Dine-In,0.21,Yes,0.86,Alex,6,Drink,Hot Drink,Cloudy,No,No,No,2025-04
16/04/2025,Espresso,2,3,5.76,Mobile Pay,Regular,No,Dine-In,1.58,Yes,1.82,Jamie,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
16/04/2025,Chai Latte,3,4.75,13.35,Mobile Pay,New,No,Dine-In,1,Yes,1.9,Alex,5,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
16/04/2025,Chai Latte,1,4.75,4.36,Mobile Pay,New,No,Takeaway,1.28,Yes,1.67,Sam,5,Drink,Hot Drink,Cloudy,No,No,No,2025-04
16/04/2025,Latte,2,4.5,7.73,Cash,New,No,Dine-In,0.35,Yes,1.62,Jamie,7,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
16/04/2025,Cold Brew,3,5,15.46,Mobile Pay,Regular,Yes,Dine-In,0.46,No,0,Jamie,6,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
16/04/2025,Flat White,2,4.25,10.36,Mobile Pay,Regular,No,Takeaway,1.86,No,0,Alex,4,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
16/04/2025,Cold Brew,2,5,10.74,Credit Card,New,No,Dine-In,0.74,No,0,Alex,2,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
16/04/2025,Chai Latte,2,4.75,9.57,Mobile Pay,New,No,Takeaway,0.85,Yes,0.78,Alex,7,Drink,Hot Drink,Sunny,Yes,No,No,2025-04
16/04/2025,Iced Latte,2,5,11.43,Credit Card,New,No,Dine-In,1.43,No,0,Jamie,2,Drink,Cold Drink,Sunny,No,No,No,2025-04
16/04/2025,Cold Brew,1,5,3.63,Mobile Pay,New,No,Delivery,0.02,Yes,1.39,Alex,4,Drink,Cold Drink,Rainy,No,No,Yes,2025-04
16/04/2025,Iced Latte,1,5,4.36,Cash,Regular,Yes,Delivery,0.26,Yes,0.9,Jamie,2,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
16/04/2025,Iced Latte,3,5,15.98,Mobile Pay,New,No,Takeaway,1.95,Yes,0.97,Alex,6,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
16/04/2025,Mocha,3,4.75,13.82,Mobile Pay,New,Yes,Delivery,0.12,Yes,0.55,Jamie,5,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
16/04/2025,Flat White,3,4.25,14.01,Mobile Pay,Regular,No,Takeaway,1.26,No,0,Jamie,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
16/04/2025,Cappuccino,3,4.25,11.71,Mobile Pay,New,No,Dine-In,0.53,Yes,1.57,Alex,4,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
16/04/2025,Iced Latte,2,5,10.33,Mobile Pay,Regular,No,Takeaway,0.33,No,0,Jamie,7,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
16/04/2025,Espresso,3,3,9.15,Mobile Pay,New,Yes,Delivery,1.85,Yes,1.7,Jamie,7,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
16/04/2025,Flat White,1,4.25,3.75,Mobile Pay,New,No,Dine-In,1.35,Yes,1.85,Jamie,6,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
16/04/2025,Latte,1,4.5,5.61,Mobile Pay,New,Yes,Delivery,1.11,No,0,Sam,7,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
16/04/2025,Mocha,2,4.75,9.64,Credit Card,Regular,No,Takeaway,1.86,Yes,1.72,Jamie,7,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
16/04/2025,Chai Latte,1,4.75,6.38,Mobile Pay,New,Yes,Dine-In,1.63,No,0,Sam,3,Drink,Hot Drink,Rainy,Yes,Yes,No,2025-04
16/04/2025,Chai Latte,1,4.75,5.67,Mobile Pay,New,Yes,Dine-In,0.92,No,0,Jamie,3,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
16/04/2025,Cappuccino,3,4.25,12.04,Cash,Regular,No,Delivery,0.61,Yes,1.32,Alex,7,Drink,Hot Drink,Sunny,Yes,Yes,No,2025-04
16/04/2025,Muffin,1,2.75,3.28,Credit Card,Regular,No,Takeaway,1.74,Yes,1.21,Alex,4,Food,Pastry,Rainy,No,No,Yes,2025-04
16/04/2025,Bagel,2,2.5,5.96,Mobile Pay,Regular,No,Dine-In,1.53,Yes,0.57,Jamie,7,Food,Sandwich,Rainy,Yes,No,Yes,2025-04
16/04/2025,Americano,3,3.5,11.51,Mobile Pay,New,Yes,Dine-In,1.01,No,0,Sam,5,Drink,Hot Drink,Rainy,Yes,Yes,No,2025-04
16/04/2025,Croissant,1,3,2.2,Credit Card,Regular,No,Dine-In,0.28,Yes,1.08,Jamie,3,Food,Pastry,Sunny,Yes,No,Yes,2025-04
16/04/2025,Espresso,1,3,3,Mobile Pay,Regular,No,Takeaway,0,No,0,Jamie,6,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
16/04/2025,Mocha,2,4.75,9.68,Credit Card,New,Yes,Takeaway,0.18,No,0,Jamie,5,Drink,Hot Drink,Rainy,No,No,No,2025-04
16/04/2025,Mocha,1,4.75,4.76,Credit Card,New,Yes,Takeaway,1.29,Yes,1.28,Sam,3,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
16/04/2025,Croissant,3,3,8.77,Mobile Pay,Regular,Yes,Delivery,1.24,Yes,1.47,Sam,4,Food,Pastry,Sunny,No,Yes,Yes,2025-04
16/04/2025,Muffin,1,2.75,2.85,Mobile Pay,Regular,No,Takeaway,0.1,No,0,Sam,3,Food,Pastry,Rainy,No,No,No,2025-04
16/04/2025,Espresso,2,3,7.09,Credit Card,New,Yes,Delivery,1.09,No,0,Jamie,4,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
16/04/2025,Muffin,1,2.75,2.57,Cash,Regular,Yes,Delivery,0.65,Yes,0.83,Jamie,4,Food,Pastry,Sunny,No,No,Yes,2025-04
16/04/2025,Chai Latte,1,4.75,5.96,Credit Card,New,No,Dine-In,1.21,No,0,Jamie,4,Drink,Hot Drink,Rainy,No,No,No,2025-04
16/04/2025,Croissant,1,3,3.17,Cash,New,Yes,Takeaway,0.17,No,0,Jamie,3,Food,Pastry,Sunny,No,No,No,2025-04
16/04/2025,Latte,1,4.5,5.54,Credit Card,Regular,Yes,Takeaway,1.04,No,0,Sam,7,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
16/04/2025,Bagel,1,2.5,3.47,Cash,Regular,No,Dine-In,0.97,No,0,Sam,6,Food,Sandwich,Rainy,No,No,Yes,2025-04
16/04/2025,Espresso,3,3,9.14,Cash,Regular,Yes,Delivery,1,Yes,0.86,Jamie,2,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
16/04/2025,Flat White,3,4.25,12.73,Credit Card,Regular,Yes,Dine-In,0.76,Yes,0.78,Sam,2,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
16/04/2025,Bagel,2,2.5,6.45,Mobile Pay,New,Yes,Dine-In,1.45,No,0,Alex,6,Food,Sandwich,Cloudy,No,No,Yes,2025-04
16/04/2025,Espresso,1,3,2.82,Credit Card,Regular,No,Delivery,1.78,Yes,1.96,Jamie,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
16/04/2025,Latte,2,4.5,9.89,Cash,New,No,Dine-In,0.89,No,0,Jamie,4,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
16/04/2025,Flat White,1,4.25,5.36,Mobile Pay,New,No,Dine-In,1.11,No,0,Alex,2,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
16/04/2025,Americano,3,3.5,12.21,Mobile Pay,Regular,Yes,Dine-In,1.71,No,0,Alex,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
16/04/2025,Cappuccino,3,4.25,14.55,Mobile Pay,New,Yes,Delivery,1.8,No,0,Alex,6,Drink,Hot Drink,Rainy,No,No,No,2025-04
16/04/2025,Espresso,3,3,10.12,Mobile Pay,New,Yes,Dine-In,1.78,Yes,0.66,Alex,2,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
16/04/2025,Espresso,2,3,6,Cash,Regular,No,Dine-In,0.65,Yes,0.65,Sam,6,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
17/04/2025,Cappuccino,3,4.25,12.27,Cash,New,No,Takeaway,0.28,Yes,0.76,Jamie,4,Drink,Hot Drink,Sunny,Yes,Yes,No,2025-04
17/04/2025,Muffin,3,2.75,8.09,Mobile Pay,Regular,Yes,Takeaway,1,Yes,1.16,Alex,7,Food,Pastry,Sunny,No,No,No,2025-04
17/04/2025,Latte,3,4.5,12.71,Cash,Regular,Yes,Dine-In,0.61,Yes,1.4,Jamie,4,Drink,Hot Drink,Sunny,Yes,No,Yes,2025-04
17/04/2025,Cappuccino,2,4.25,8.34,Credit Card,Regular,No,Takeaway,1.39,Yes,1.55,Jamie,5,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
17/04/2025,Espresso,2,3,5.51,Cash,Regular,No,Dine-In,0.23,Yes,0.72,Sam,7,Drink,Hot Drink,Sunny,Yes,Yes,Yes,2025-04
17/04/2025,Croissant,1,3,1.27,Mobile Pay,New,Yes,Delivery,0.21,Yes,1.94,Sam,4,Food,Pastry,Rainy,No,Yes,No,2025-04
17/04/2025,Flat White,2,4.25,9.37,Mobile Pay,New,No,Delivery,1.76,Yes,0.89,Jamie,6,Drink,Hot Drink,Rainy,No,No,No,2025-04
17/04/2025,Cappuccino,3,4.25,14.17,Credit Card,Regular,Yes,Dine-In,1.42,No,0,Jamie,6,Drink,Hot Drink,Cloudy,No,No,No,2025-04
17/04/2025,Bagel,1,2.5,0.9,Cash,New,Yes,Dine-In,0.13,Yes,1.73,Alex,5,Food,Sandwich,Cloudy,No,Yes,No,2025-04
17/04/2025,Mocha,3,4.75,13.12,Mobile Pay,New,No,Delivery,0.63,Yes,1.76,Sam,6,Drink,Hot Drink,Sunny,Yes,Yes,No,2025-04
17/04/2025,Mocha,1,4.75,6.24,Credit Card,Regular,Yes,Dine-In,1.49,No,0,Alex,6,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
17/04/2025,Flat White,3,4.25,13.74,Credit Card,Regular,No,Takeaway,0.99,No,0,Alex,2,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
17/04/2025,Espresso,1,3,3.33,Mobile Pay,Regular,No,Takeaway,1.82,Yes,1.49,Jamie,4,Drink,Hot Drink,Sunny,No,No,No,2025-04
17/04/2025,Bagel,3,2.5,9.29,Mobile Pay,New,Yes,Takeaway,1.79,No,0,Jamie,7,Food,Sandwich,Rainy,No,Yes,Yes,2025-04
17/04/2025,Chai Latte,3,4.75,13.71,Mobile Pay,Regular,Yes,Takeaway,0.45,Yes,0.99,Jamie,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
17/04/2025,Espresso,1,3,3.47,Mobile Pay,Regular,Yes,Delivery,1.79,Yes,1.32,Alex,3,Drink,Hot Drink,Rainy,No,No,No,2025-04
17/04/2025,Muffin,1,2.75,2.65,Credit Card,New,Yes,Takeaway,0.76,Yes,0.86,Alex,7,Food,Pastry,Cloudy,Yes,No,No,2025-04
17/04/2025,Americano,1,3.5,3.85,Credit Card,Regular,No,Takeaway,0.35,No,0,Sam,7,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
17/04/2025,Cappuccino,3,4.25,13.23,Mobile Pay,New,Yes,Takeaway,0.48,No,0,Sam,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
17/04/2025,Cold Brew,1,5,4.7,Credit Card,Regular,No,Takeaway,0.65,Yes,0.95,Sam,4,Drink,Cold Drink,Rainy,No,No,Yes,2025-04
17/04/2025,Americano,3,3.5,10.83,Cash,New,Yes,Dine-In,0.33,No,0,Alex,3,Drink,Hot Drink,Rainy,No,No,No,2025-04
18/04/2025,Cold Brew,3,5,16.45,Credit Card,New,Yes,Delivery,1.45,No,0,Jamie,6,Drink,Cold Drink,Sunny,No,No,No,2025-04
18/04/2025,Latte,2,4.5,10.41,Cash,Regular,No,Takeaway,1.92,Yes,0.51,Alex,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
18/04/2025,Espresso,2,3,7.79,Credit Card,New,Yes,Takeaway,1.79,No,0,Alex,6,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
18/04/2025,Flat White,1,4.25,4.84,Cash,New,No,Takeaway,0.59,No,0,Sam,3,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
18/04/2025,Latte,1,4.5,3.18,Cash,New,Yes,Takeaway,0.68,Yes,2,Alex,3,Drink,Hot Drink,Cloudy,No,No,No,2025-04
18/04/2025,Mocha,1,4.75,4.04,Cash,New,No,Takeaway,0.42,Yes,1.13,Jamie,6,Drink,Hot Drink,Sunny,Yes,No,No,2025-04
18/04/2025,Cappuccino,3,4.25,13.49,Credit Card,New,Yes,Takeaway,1.33,Yes,0.59,Alex,3,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
18/04/2025,Espresso,1,3,2.09,Mobile Pay,New,No,Takeaway,1.04,Yes,1.95,Sam,4,Drink,Hot Drink,Sunny,No,No,No,2025-04
18/04/2025,Bagel,3,2.5,8.46,Mobile Pay,Regular,No,Takeaway,0.96,No,0,Jamie,7,Food,Sandwich,Sunny,No,Yes,Yes,2025-04
18/04/2025,Croissant,1,3,3.21,Credit Card,New,Yes,Dine-In,1.65,Yes,1.44,Jamie,4,Food,Pastry,Rainy,No,Yes,Yes,2025-04
18/04/2025,Muffin,2,2.75,6.76,Mobile Pay,New,No,Takeaway,1.26,No,0,Sam,3,Food,Pastry,Rainy,No,Yes,No,2025-04
18/04/2025,Cappuccino,2,4.25,8.73,Credit Card,Regular,No,Delivery,0.23,No,0,Sam,6,Drink,Hot Drink,Sunny,No,No,No,2025-04
18/04/2025,Chai Latte,3,4.75,14.66,Mobile Pay,New,Yes,Takeaway,1,Yes,0.59,Jamie,4,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
18/04/2025,Bagel,3,2.5,8.34,Credit Card,Regular,No,Dine-In,0.84,No,0,Jamie,4,Food,Sandwich,Rainy,No,No,No,2025-04
18/04/2025,Cold Brew,3,5,13.51,Credit Card,New,No,Dine-In,0.31,Yes,1.8,Sam,7,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
18/04/2025,Latte,2,4.5,10.02,Credit Card,Regular,Yes,Delivery,1.81,Yes,0.79,Jamie,2,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
18/04/2025,Chai Latte,1,4.75,4.11,Cash,New,Yes,Delivery,1.08,Yes,1.72,Sam,7,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
18/04/2025,Cold Brew,1,5,3.6,Credit Card,New,No,Dine-In,0.29,Yes,1.69,Sam,2,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
18/04/2025,Espresso,2,3,6.03,Cash,New,Yes,Delivery,0.7,Yes,0.67,Sam,6,Drink,Hot Drink,Rainy,No,No,No,2025-04
18/04/2025,Americano,2,3.5,7.1,Mobile Pay,New,No,Dine-In,1.7,Yes,1.6,Jamie,4,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
18/04/2025,Bagel,3,2.5,7.81,Cash,New,Yes,Takeaway,1.19,Yes,0.88,Sam,6,Food,Sandwich,Sunny,No,No,No,2025-04
18/04/2025,Latte,1,4.5,5.88,Mobile Pay,New,No,Delivery,1.38,No,0,Alex,5,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
18/04/2025,Espresso,2,3,5.44,Cash,New,No,Takeaway,0.48,Yes,1.04,Sam,2,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
18/04/2025,Cappuccino,1,4.25,3.63,Credit Card,Regular,No,Takeaway,1.19,Yes,1.81,Sam,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
18/04/2025,Espresso,2,3,5.32,Mobile Pay,Regular,No,Dine-In,0.72,Yes,1.4,Jamie,3,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
18/04/2025,Mocha,2,4.75,11.18,Mobile Pay,Regular,Yes,Takeaway,1.68,No,0,Jamie,4,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
18/04/2025,Cold Brew,2,5,11.71,Credit Card,New,No,Delivery,1.71,No,0,Jamie,5,Drink,Cold Drink,Rainy,No,Yes,Yes,2025-04
18/04/2025,Cold Brew,1,5,5.33,Mobile Pay,Regular,No,Dine-In,1.4,Yes,1.07,Alex,2,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-04
18/04/2025,Cold Brew,1,5,6.68,Mobile Pay,New,Yes,Takeaway,1.68,No,0,Jamie,5,Drink,Cold Drink,Rainy,No,No,No,2025-04
18/04/2025,Chai Latte,3,4.75,14.37,Mobile Pay,Regular,Yes,Takeaway,1.24,Yes,1.12,Jamie,2,Drink,Hot Drink,Rainy,No,No,No,2025-04
18/04/2025,Croissant,3,3,9.69,Cash,Regular,No,Delivery,1.75,Yes,1.06,Sam,6,Food,Pastry,Sunny,No,No,Yes,2025-04
18/04/2025,Iced Latte,3,5,13.99,Credit Card,Regular,Yes,Dine-In,0.48,Yes,1.49,Jamie,6,Drink,Cold Drink,Cloudy,No,Yes,Yes,2025-04
18/04/2025,Espresso,3,3,9.79,Cash,New,Yes,Dine-In,0.79,No,0,Sam,4,Drink,Hot Drink,Cloudy,Yes,No,No,2025-04
18/04/2025,Iced Latte,3,5,15.49,Credit Card,Regular,Yes,Dine-In,1.25,Yes,0.76,Jamie,5,Drink,Cold Drink,Sunny,No,No,No,2025-04
19/04/2025,Flat White,3,4.25,12.09,Mobile Pay,New,No,Dine-In,0.4,Yes,1.06,Alex,4,Drink,Hot Drink,Rainy,No,No,No,2025-04
19/04/2025,Iced Latte,1,5,6.07,Cash,Regular,No,Delivery,1.07,No,0,Sam,5,Drink,Cold Drink,Sunny,No,No,No,2025-04
19/04/2025,Mocha,1,4.75,4.91,Mobile Pay,New,No,Takeaway,0.16,No,0,Jamie,7,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
19/04/2025,Cold Brew,2,5,10.44,Cash,New,No,Dine-In,0.44,No,0,Alex,2,Drink,Cold Drink,Rainy,No,No,No,2025-04
19/04/2025,Flat White,2,4.25,10.2,Mobile Pay,Regular,Yes,Delivery,1.7,No,0,Jamie,2,Drink,Hot Drink,Sunny,Yes,No,No,2025-04
19/04/2025,Cold Brew,2,5,11.29,Mobile Pay,Regular,No,Takeaway,1.29,No,0,Sam,6,Drink,Cold Drink,Rainy,Yes,No,Yes,2025-04
19/04/2025,Flat White,2,4.25,7.92,Credit Card,Regular,No,Takeaway,0.74,Yes,1.32,Alex,5,Drink,Hot Drink,Sunny,No,No,No,2025-04
19/04/2025,Cappuccino,2,4.25,9.49,Credit Card,Regular,No,Takeaway,0.99,No,0,Alex,2,Drink,Hot Drink,Sunny,No,No,No,2025-04
19/04/2025,Iced Latte,3,5,15.61,Cash,Regular,Yes,Takeaway,0.61,No,0,Jamie,3,Drink,Cold Drink,Rainy,No,Yes,Yes,2025-04
19/04/2025,Iced Latte,1,5,4.63,Credit Card,New,No,Takeaway,0.71,Yes,1.08,Sam,4,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
19/04/2025,Iced Latte,2,5,10.23,Mobile Pay,Regular,Yes,Dine-In,1.27,Yes,1.04,Sam,5,Drink,Cold Drink,Sunny,No,No,No,2025-04
19/04/2025,Iced Latte,3,5,15.42,Credit Card,Regular,No,Dine-In,0.42,No,0,Alex,5,Drink,Cold Drink,Cloudy,No,Yes,No,2025-04
19/04/2025,Mocha,1,4.75,4.52,Mobile Pay,New,No,Takeaway,0.9,Yes,1.13,Alex,5,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
19/04/2025,Latte,3,4.5,13.27,Mobile Pay,Regular,Yes,Takeaway,0.36,Yes,0.59,Jamie,6,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
19/04/2025,Mocha,3,4.75,14.9,Cash,Regular,No,Delivery,1.24,Yes,0.59,Jamie,2,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
19/04/2025,Iced Latte,1,5,5.12,Mobile Pay,New,No,Dine-In,0.12,No,0,Jamie,4,Drink,Cold Drink,Rainy,No,No,Yes,2025-04
19/04/2025,Cold Brew,3,5,14.5,Cash,Regular,Yes,Delivery,1.43,Yes,1.93,Jamie,4,Drink,Cold Drink,Cloudy,Yes,Yes,No,2025-04
19/04/2025,Espresso,3,3,10.05,Mobile Pay,New,No,Takeaway,1.05,No,0,Alex,6,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
19/04/2025,Bagel,1,2.5,3.04,Credit Card,New,No,Delivery,1.37,Yes,0.83,Alex,5,Food,Sandwich,Sunny,No,No,Yes,2025-04
19/04/2025,Mocha,1,4.75,6.33,Cash,New,No,Takeaway,1.58,No,0,Sam,6,Drink,Hot Drink,Sunny,No,No,No,2025-04
19/04/2025,Mocha,3,4.75,15.38,Cash,New,Yes,Takeaway,1.13,No,0,Sam,4,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
19/04/2025,Iced Latte,2,5,9.98,Mobile Pay,New,No,Takeaway,0.8,Yes,0.82,Alex,7,Drink,Cold Drink,Rainy,No,No,No,2025-04
19/04/2025,Croissant,2,3,6.38,Mobile Pay,New,Yes,Takeaway,1.64,Yes,1.26,Jamie,7,Food,Pastry,Rainy,No,Yes,No,2025-04
19/04/2025,Iced Latte,2,5,11.01,Credit Card,Regular,Yes,Dine-In,1.01,No,0,Alex,7,Drink,Cold Drink,Rainy,No,Yes,Yes,2025-04
19/04/2025,Flat White,3,4.25,12.26,Credit Card,New,Yes,Dine-In,0.36,Yes,0.85,Alex,2,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
20/04/2025,Latte,2,4.5,9.72,Mobile Pay,Regular,Yes,Delivery,1.23,Yes,0.51,Alex,7,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
20/04/2025,Croissant,1,3,4.33,Cash,New,No,Delivery,1.33,No,0,Alex,7,Food,Pastry,Sunny,Yes,Yes,No,2025-04
20/04/2025,Iced Latte,1,5,4.23,Cash,New,Yes,Takeaway,0.29,Yes,1.06,Jamie,6,Drink,Cold Drink,Sunny,No,No,No,2025-04
20/04/2025,Iced Latte,2,5,11.99,Credit Card,New,Yes,Dine-In,1.99,No,0,Sam,7,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
20/04/2025,Latte,2,4.5,10.58,Cash,Regular,No,Delivery,1.58,No,0,Alex,4,Drink,Hot Drink,Sunny,Yes,No,Yes,2025-04
20/04/2025,Americano,2,3.5,7.09,Mobile Pay,New,Yes,Dine-In,0.09,No,0,Alex,7,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
20/04/2025,Bagel,2,2.5,6.13,Cash,Regular,Yes,Dine-In,1.13,No,0,Sam,2,Food,Sandwich,Rainy,No,Yes,Yes,2025-04
20/04/2025,Mocha,3,4.75,14.55,Credit Card,Regular,Yes,Dine-In,1.34,Yes,1.04,Alex,3,Drink,Hot Drink,Sunny,Yes,Yes,Yes,2025-04
20/04/2025,Americano,3,3.5,11.76,Cash,New,Yes,Dine-In,1.26,No,0,Jamie,7,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
20/04/2025,Espresso,1,3,3.21,Cash,Regular,Yes,Dine-In,0.21,No,0,Alex,7,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
20/04/2025,Muffin,2,2.75,5.56,Mobile Pay,Regular,No,Delivery,0.06,No,0,Alex,5,Food,Pastry,Rainy,Yes,No,No,2025-04
20/04/2025,Croissant,2,3,6.59,Mobile Pay,Regular,No,Delivery,0.59,No,0,Sam,2,Food,Pastry,Rainy,Yes,Yes,No,2025-04
20/04/2025,Cold Brew,2,5,10.76,Cash,New,No,Takeaway,1.9,Yes,1.14,Jamie,2,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
20/04/2025,Espresso,3,3,7.66,Credit Card,Regular,Yes,Dine-In,0.15,Yes,1.49,Jamie,3,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
20/04/2025,Latte,1,4.5,3.55,Credit Card,New,Yes,Takeaway,0.57,Yes,1.52,Sam,7,Drink,Hot Drink,Sunny,No,No,No,2025-04
20/04/2025,Cold Brew,3,5,16.17,Cash,New,No,Delivery,1.17,No,0,Alex,2,Drink,Cold Drink,Sunny,Yes,No,Yes,2025-04
20/04/2025,Muffin,3,2.75,10.21,Cash,Regular,Yes,Delivery,1.96,No,0,Sam,3,Food,Pastry,Rainy,Yes,Yes,No,2025-04
20/04/2025,Croissant,3,3,10.2,Mobile Pay,Regular,Yes,Dine-In,1.2,No,0,Sam,2,Food,Pastry,Rainy,Yes,Yes,Yes,2025-04
20/04/2025,Cold Brew,3,5,15.94,Mobile Pay,Regular,Yes,Takeaway,0.94,No,0,Sam,5,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
20/04/2025,Cold Brew,1,5,6.09,Credit Card,New,Yes,Delivery,1.87,Yes,0.78,Sam,6,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
